,Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,LOG PRICE,Chhattarpur,Chittaranjan Park,Common Wealth Games Village,Dilshad Garden,Dwarka,Greater Kailash,Hauz Khas,Kalkaji,Karol Bagh,Kirti Nagar,Lajpat Nagar,Laxmi Nagar,Mahavir Enclave,Malviya Nagar,Mathura Road,Mehrauli,New Friends Colony,Okhla,Other,Paschim Vihar,Patel Nagar,Rohini Sector,Safdarjung Enclave,Saket,Shahdara,Sheikh Sarai,Sultanpur,Uttam Nagar,Vasant Kunj,Vasundhara Enclave
245,2500.0,3,3.0,0.5,New Friends Colony,2.0,50000000,1,0,1,17.72753356339242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
246,4500.0,4,4.0,0.5,New Friends Colony,2.0,75000000,1,1,0,18.132998671500584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
247,2450.0,4,4.0,1.0,New Friends Colony,2.0,70000000,1,1,0,18.064005800013632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
248,10350.0,4,7.0,0.5,New Friends Colony,3.0,160000000,1,1,1,18.890684373198102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
249,4800.0,3,4.0,0.5,New Friends Colony,1.0,85000000,1,0,0,18.258161814454592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,1600.0,3,3.0,0.5,New Friends Colony,2.0,40000000,1,0,1,17.50439001207821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
251,3500.0,4,4.0,0.0,New Friends Colony,2.0,90000000,1,0,0,18.31532022829454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
252,2100.0,4,5.0,0.5,New Friends Colony,2.0,56000000,1,1,0,17.840862248699423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
253,4200.0,5,5.0,0.5,New Friends Colony,2.0,135500000,1,1,0,18.72448219828403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
254,1500.0,3,3.0,0.5,New Friends Colony,2.0,60000000,1,1,0,17.909855120186375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
255,8150.0,4,5.0,0.0,New Friends Colony,4.0,170000000,1,1,0,18.951308995014536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
256,2200.0,4,4.0,0.5,New Friends Colony,2.0,50000000,1,0,0,17.72753356339242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257,3500.0,4,5.0,0.5,New Friends Colony,2.0,58000000,1,1,0,17.875953568510692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258,2070.0,3,3.0,0.5,New Friends Colony,2.0,37500000,1,1,0,17.43985149094064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259,3500.0,3,3.0,0.0,New Friends Colony,1.0,45000000,1,0,0,17.622173047734595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260,2000.0,4,4.0,0.5,New Friends Colony,3.0,70000000,1,1,0,18.064005800013632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
261,2800.0,6,4.0,0.5,New Friends Colony,2.0,29500000,1,0,1,17.19990082131005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
262,2550.0,4,4.0,0.0,New Friends Colony,1.0,60000000,1,0,0,17.909855120186375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
263,4500.0,4,4.0,0.5,New Friends Colony,2.0,70000000,1,0,0,18.064005800013632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
264,1400.0,3,3.0,0.5,New Friends Colony,2.0,50000000,1,1,0,17.72753356339242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
265,2800.0,4,5.0,0.5,New Friends Colony,2.0,75000000,1,1,0,18.132998671500584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
266,2700.0,4,4.0,0.5,New Friends Colony,2.0,52500000,1,1,0,17.776323727561852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
267,4500.0,4,4.0,0.5,New Friends Colony,2.0,55000000,1,0,0,17.822843743196746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
268,7200.0,4,4.0,0.5,New Friends Colony,2.0,120000000,1,0,0,18.60300230074632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
269,2799.0,4,4.0,0.5,Greater Kailash,0.0,65000000,1,1,0,17.98989782785991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,2650.0,4,4.0,0.0,Greater Kailash,2.0,75000000,1,1,0,18.132998671500584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,2200.0,4,4.0,0.5,Greater Kailash,2.0,47500000,1,1,0,17.676240269004868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,3500.0,5,5.0,0.5,Greater Kailash,1.0,70000000,1,1,0,18.064005800013632,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,2200.0,4,4.0,0.5,Greater Kailash,2.0,47500000,1,1,0,17.676240269004868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,2200.0,4,4.0,0.5,Greater Kailash,1.0,40000000,1,1,0,17.50439001207821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,3500.0,4,4.0,0.5,Greater Kailash,3.0,85000000,1,1,0,18.258161814454592,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,1440.0,3,3.0,0.5,Greater Kailash,3.0,26000000,1,1,0,17.073607095985757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,3150.0,4,4.0,0.5,Greater Kailash,3.0,35000000,1,0,0,17.37085861945369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,900.0,2,2.0,0.5,Greater Kailash,3.0,20000000,1,0,0,16.811242831518264,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,3690.0,4,5.0,0.5,Greater Kailash,3.0,79000000,0,1,0,18.184958410431296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,1200.0,3,2.0,0.5,Greater Kailash,3.0,17000000,1,0,0,16.64872390202049,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,4500.0,4,4.0,0.5,Greater Kailash,2.0,47500000,1,0,0,17.676240269004868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,2799.0,4,4.0,0.5,Greater Kailash,2.0,43000000,1,1,0,17.576710673657836,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,1350.0,3,3.0,0.0,Greater Kailash,1.0,26000000,1,1,0,17.073607095985757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,1200.0,3,3.0,0.0,Greater Kailash,1.0,25000000,1,1,0,17.034386382832476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,2177.0,4,5.0,0.5,Greater Kailash,2.0,51000000,1,1,0,17.7473361906886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,1500.0,3,3.0,0.5,Greater Kailash,2.0,40000000,1,1,0,17.50439001207821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,1600.0,3,3.0,0.0,Greater Kailash,1.0,22500000,1,0,0,16.929025867174648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,4500.0,4,4.0,0.5,Greater Kailash,1.0,70000000,1,1,0,18.064005800013632,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,2150.0,4,4.0,0.0,Greater Kailash,2.0,45000000,1,1,0,17.622173047734595,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,2107.0,4,4.0,0.5,Greater Kailash,2.0,51100000,1,1,1,17.74929505517393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,1150.0,3,3.0,0.5,Greater Kailash,1.0,25500000,1,1,0,17.054189010128656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,1240.0,3,3.0,0.0,Greater Kailash,2.0,26500000,1,1,0,17.09265529095645,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,1000.0,2,2.0,0.0,Greater Kailash,1.0,15000000,1,0,0,16.523560759066484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,4500.0,4,4.0,0.5,Greater Kailash,2.0,55000000,1,0,0,17.822843743196746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,1150.0,3,3.0,0.5,Greater Kailash,2.0,26000000,1,1,0,17.073607095985757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,2000.0,4,4.0,0.5,Greater Kailash,2.0,38000000,1,0,0,17.45309671769066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,4500.0,4,5.0,0.5,Greater Kailash,2.0,72500000,1,0,0,18.099097119824904,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,3000.0,4,5.0,0.5,Greater Kailash,4.0,65000000,1,1,0,17.98989782785991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,700.0,2,2.0,0.0,Shahdara,0.0,4600000,1,1,0,15.341566861459324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
300,750.0,2,2.0,0.5,Shahdara,0.0,9200000,1,0,0,16.034714042019267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
301,1350.0,4,3.0,0.0,Shahdara,2.0,9500000,1,0,1,16.06680235657077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
302,900.0,2,2.0,0.5,Shahdara,1.0,4500000,1,0,0,15.319587954740548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
303,970.0,3,2.0,0.5,Shahdara,1.0,6500000,1,0,0,15.687312734865866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
304,1000.0,3,2.0,1.0,Shahdara,1.0,5650000,1,0,0,15.547166103122624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
305,1425.0,3,3.0,0.5,Shahdara,1.0,9300000,1,0,0,16.045524958123483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
306,440.0,2,2.0,0.0,Shahdara,1.0,2700000,1,0,1,14.808762330974558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
307,1017.0,2,2.0,1.0,Shahdara,1.0,6500000,1,1,0,15.687312734865866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
308,650.0,2,2.0,0.5,Shahdara,1.0,5800000,1,0,1,15.573368475516649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
309,950.0,3,2.0,0.5,Shahdara,1.0,5500000,1,0,1,15.520258650202699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
310,810.0,3,2.0,0.5,Shahdara,1.0,6000000,1,0,0,15.60727002719233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
311,750.0,2,2.0,0.0,Shahdara,1.0,4500000,1,0,0,15.319587954740548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
312,990.0,2,2.0,0.5,Shahdara,2.0,4100000,1,0,0,15.226497531674536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
313,800.0,3,2.0,0.5,Shahdara,2.0,3800000,1,0,0,15.150511624696614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
314,675.0,2,1.0,0.0,Shahdara,1.0,3300000,1,0,1,15.009433026436708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
315,558.0,2,1.0,0.0,Shahdara,1.0,2900000,1,1,0,14.880221294956703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
316,445.0,2,1.0,0.0,Shahdara,1.0,2000000,1,0,0,14.508657738524219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
317,360.0,2,1.0,0.0,Shahdara,1.0,1550000,1,1,0,14.253765488895429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
318,1350.0,4,3.0,0.5,Shahdara,1.0,11300000,1,1,0,16.240313283682568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
319,850.0,3,2.0,0.5,Shahdara,1.0,4500000,1,0,0,15.319587954740548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
320,846.0,2,1.0,0.0,Shahdara,1.0,3300000,1,1,1,15.009433026436708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
321,1300.0,4,3.0,1.0,Shahdara,1.0,11500000,1,1,0,16.25785759333348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
322,900.0,3,2.0,0.5,Shahdara,1.0,6000000,0,1,0,15.60727002719233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
323,1050.0,3,2.0,0.5,Shahdara,1.0,9000000,1,0,1,16.012735135300492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
324,850.0,2,2.0,1.0,Shahdara,1.0,4500000,1,0,0,15.319587954740548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
325,1650.0,4,3.0,1.0,Shahdara,1.0,14000000,0,1,1,16.454567887579532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
326,1150.0,2,2.0,0.5,Shahdara,1.0,7300000,1,0,1,15.80338490611862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
327,495.1394,1,1.0,1.0,Shahdara,1.0,1900000,1,0,0,14.457364444136669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
328,1053.0,3,2.0,1.0,Shahdara,4.0,7000000,1,0,0,15.761420707019587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329,810.0,3,2.0,0.5,Shahdara,1.0,6000000,1,0,0,15.60727002719233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
330,750.0,1,2.0,0.5,Shahdara,1.0,6400000,1,0,0,15.671808548329901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
331,540.0,2,1.0,1.0,Shahdara,1.0,2700000,1,1,1,14.808762330974558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
332,747.0,2,2.0,1.0,Shahdara,1.0,6500000,1,0,0,15.687312734865866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
333,720.0,2,1.0,0.0,Shahdara,1.0,4000000,1,0,0,15.201804919084164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
334,376.7365,1,1.0,0.5,Shahdara,1.0,3000000,1,1,1,14.914122846632385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
335,1125.0,2,2.0,0.0,Shahdara,1.0,5000000,1,0,0,15.424948470398375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
336,713.0,2,2.0,0.5,Shahdara,1.0,6000000,1,1,0,15.60727002719233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
337,360.0,1,1.0,0.0,Shahdara,1.0,2500000,1,0,0,14.73180128983843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
338,900.0,2,2.0,0.5,Shahdara,1.0,6500000,1,0,1,15.687312734865866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
339,713.0,3,1.0,0.0,Shahdara,1.0,8000000,1,0,1,15.89495209964411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
340,504.0,2,1.0,1.0,Shahdara,1.0,2700000,1,0,0,14.808762330974558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
341,70.0,1,2.0,0.0,Shahdara,1.0,4500000,1,0,1,15.319587954740548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
342,850.0,3,2.0,1.0,Shahdara,1.0,5700000,1,0,0,15.555976732804778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
343,2430.0,4,3.0,1.0,Shahdara,1.0,25000000,1,0,0,17.034386382832476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
344,2475.0,3,3.0,1.0,Shahdara,1.0,70000000,1,0,0,18.064005800013632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
345,2970.0,7,4.0,1.0,Shahdara,1.0,26500000,1,0,0,17.09265529095645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
346,2250.0,3,2.0,1.0,Shahdara,1.0,18500000,1,0,0,16.733281290048552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
347,1500.0,5,3.0,1.0,Shahdara,1.0,30000000,1,0,0,17.216707939626428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
348,1512.0,2,2.0,1.0,Shahdara,1.0,22000000,1,0,0,16.90655301132259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
349,400.0,2,2.0,1.0,Other,1.0,9000000,1,0,0,16.012735135300492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
350,2160.0,3,3.0,1.0,Shahdara,1.0,65000000,1,0,0,17.98989782785991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
351,630.0,3,2.0,1.0,Shahdara,1.0,22500000,1,0,0,16.929025867174648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
352,324.0,6,3.0,1.0,Shahdara,1.0,8700000,1,0,0,15.978833583624812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
353,720.0,6,5.0,1.0,Shahdara,1.0,22000000,1,0,0,16.90655301132259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
354,675.0,4,2.0,1.0,Shahdara,2.0,18500000,1,0,0,16.733281290048552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
355,700.0,2,1.0,1.0,Shahdara,2.0,16000000,1,1,0,16.588099280204055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
356,675.0,4,3.0,1.0,Shahdara,2.0,16000000,1,0,0,16.588099280204055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
357,720.0,4,2.0,1.0,Shahdara,2.0,9000000,1,0,0,16.012735135300492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
358,850.0,2,2.0,1.0,Shahdara,1.0,4500000,1,0,0,15.319587954740548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
359,801.0,3,2.0,0.5,Laxmi Nagar,1.0,6000000,1,1,0,15.60727002719233,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,450.0,1,2.0,0.0,Laxmi Nagar,1.0,2700000,1,0,0,14.808762330974558,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,1000.0,3,2.0,0.0,Laxmi Nagar,1.0,6500000,1,0,1,15.687312734865866,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,990.0,3,2.0,0.0,Laxmi Nagar,1.0,4000000,1,0,1,15.201804919084164,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,420.0,2,1.0,0.5,Laxmi Nagar,1.0,2600000,1,1,0,14.77102200299171,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,450.0,2,1.0,0.5,Laxmi Nagar,1.0,3500000,1,0,0,15.068273526459642,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,1000.0,2,2.0,0.0,Laxmi Nagar,1.0,7500000,1,0,1,15.830413578506539,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,900.0,3,2.0,0.5,Laxmi Nagar,1.0,7000000,1,0,0,15.761420707019587,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,800.0,3,2.0,0.5,Laxmi Nagar,1.0,4500000,1,1,0,15.319587954740548,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,720.0,3,3.0,0.5,Laxmi Nagar,2.0,5500000,1,0,0,15.520258650202699,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,450.0,2,1.0,0.5,Laxmi Nagar,2.0,2700000,1,1,0,14.808762330974558,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,675.0,2,2.0,1.0,Laxmi Nagar,2.0,2400000,1,0,0,14.690979295318174,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,1700.0,4,3.0,0.0,Laxmi Nagar,2.0,11500000,1,1,0,16.25785759333348,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,550.0,2,2.0,0.0,Laxmi Nagar,2.0,3600000,1,1,0,15.096444403426338,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,387.0,1,2.0,0.0,Laxmi Nagar,2.0,1700000,1,1,0,14.346138809026444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
